address,opepen_count,checks_original_80_count,checks_original_40_count,checks_original_20_count,checks_original_10_count,checks_original_5_count,checks_original_4_count,checks_original_1_count,opepens
0xf035af8a3dff1f90aeb21f9623589ae1330e9e09,54,183,3,9,2,3,0,0,"1463, 1625, 1737, 2143, 2272, 2334, 2640, 3134, 3286, 3290, 3607, 4191, 4434, 4461, 4628, 4912, 5141, 5187, 5197, 5403, 5473, 5597, 5817, 5953, 6274, 6290, 6389, 6546, 6697, 6785, 6941, 7358, 7465, 7496, 8107, 8159, 8417, 8795, 9220, 9546, 9679, 9723, 12700, 12802, 13649, 13712, 13781, 13897, 13937, 15395, 15516, 15702, 15900, 15929"
0xcdc35a002a25c2be00b3e613301e3e3f0117f5ad,54,0,0,0,0,0,0,0,"1284, 1346, 1555, 1985, 2246, 2495, 2673, 3099, 3210, 3725, 3863, 4017, 4369, 4460, 4499, 4614, 5173, 5415, 5670, 5863, 6688, 6800, 7458, 7898, 8600, 8874, 8925, 10049, 10382, 10412, 10437, 11919, 11967, 12134, 12348, 12466, 12570, 12623, 12812, 12828, 12841, 13126, 13358, 13488, 13520, 13778, 14021, 14161, 14468, 14595, 14622, 15333, 15538, 15858"
0x0914435327d37eff7bc58c4ca10e29362ee8eecb,53,121,0,0,0,1,0,0,"401, 994, 1162, 1220, 2138, 2646, 3484, 3614, 4081, 4492, 4537, 5576, 5681, 5823, 5867, 6014, 6196, 6712, 6738, 6931, 7464, 7537, 7683, 8468, 8550, 8864, 9127, 9231, 9378, 9827, 9947, 10311, 10582, 10831, 11010, 11557, 11985, 12333, 12375, 12485, 13077, 13177, 13486, 14066, 14080, 14121, 14245, 14287, 14375, 14398, 14561, 14650, 14751"
0xa82fb6f7f9dccfbcab9d99addeb884033af11b86,52,9,0,0,0,0,0,0,"525, 737, 2195, 2243, 2353, 2584, 2586, 2631, 2715, 2794, 2807, 2816, 3496, 4184, 4606, 5384, 6592, 7241, 7312, 7522, 7645, 7648, 7693, 7706, 7811, 7821, 7841, 7865, 7909, 8026, 8179, 8294, 8515, 8952, 9176, 9215, 9225, 9253, 9265, 9327, 9397, 9543, 9583, 9613, 9617, 9861, 9867, 14564, 14861, 15101, 15803, 15896"
0xc2d118a11cce453ac65310c80286594228bbaf1d,52,35,0,0,0,0,0,0,"1363, 1835, 2089, 2718, 2810, 3001, 3050, 3097, 3660, 4201, 4385, 4522, 5269, 5282, 6978, 7037, 7143, 7294, 7632, 7975, 8041, 8095, 8999, 9137, 9303, 9365, 9414, 9454, 9483, 9538, 9664, 9782, 10271, 10401, 10565, 10751, 10896, 12497, 12665, 12744, 12939, 13553, 13789, 13835, 13971, 14039, 14120, 14194, 14277, 15099, 15793, 15922"
0x44a3ccddccae339d05200a8f4347f83a58847e52,50,0,0,2,0,0,0,0,"1298, 1762, 2043, 2090, 2418, 2996, 3199, 3428, 3538, 3637, 4074, 4098, 4207, 4561, 4580, 4616, 4622, 4712, 4764, 4787, 5061, 5393, 5891, 6397, 6453, 6889, 6917, 6993, 7374, 7674, 7917, 7958, 8327, 9501, 10006, 10293, 10564, 10855, 11182, 11504, 11625, 11966, 12331, 12457, 12482, 12669, 12694, 12713, 12940, 15146"
0xa14a7bcee81891130ed31e51aeab3a2ea5bc0675,50,0,0,0,0,0,0,0,"1043, 1056, 1201, 1350, 1640, 2081, 2188, 2257, 3111, 3517, 5029, 6516, 7896, 9249, 10073, 10211, 10373, 10563, 10702, 10709, 10749, 10822, 10843, 10880, 10881, 11049, 11097, 11343, 11431, 11490, 11541, 11926, 12575, 12942, 13004, 13365, 13421, 13426, 13732, 13766, 13968, 14053, 14054, 14436, 14787, 14944, 15383, 15664, 15763, 15863"
0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,50,0,0,0,0,0,0,0,"2192, 2430, 2567, 2661, 2945, 3036, 3192, 3206, 3217, 3241, 3273, 3472, 3815, 3917, 4023, 4071, 4265, 4301, 4826, 5090, 5241, 5567, 6284, 6403, 6793, 6857, 7437, 7750, 7838, 8387, 8438, 8450, 9400, 9706, 9917, 9963, 13919, 13981, 14144, 14304, 14391, 14515, 14684, 14716, 14849, 15038, 15144, 15293, 15351, 15714"
0x271c6f480aeb26672b915a7b33159ce8f1e97fd3,50,10,1,0,0,0,0,0,"83, 1160, 1310, 1324, 2444, 2457, 3636, 4241, 4364, 5297, 5298, 5331, 5389, 5611, 6730, 6979, 8169, 8470, 8612, 8716, 9012, 9099, 9261, 9262, 9419, 9509, 9764, 10113, 11073, 11185, 11229, 12202, 13188, 13342, 13508, 13565, 13764, 13931, 13991, 14028, 14324, 14345, 14698, 14870, 14871, 15482, 15587, 15647, 15677, 15850"
0x802c368103d83a25d13597b9f3ca126a90e8c98f,49,0,0,0,0,0,0,0,"2711, 3128, 3501, 3647, 4271, 4388, 4548, 4732, 5317, 5687, 5893, 6061, 6650, 6809, 6891, 6999, 7131, 7448, 7604, 8650, 8859, 8910, 9785, 9863, 10442, 11093, 11123, 11172, 11594, 11653, 11770, 12072, 12120, 12887, 13053, 13147, 13665, 13722, 13783, 13934, 14041, 14081, 14225, 15255, 15488, 15494, 15697, 15731, 15783"
0x4b5ad943fb6d184e1eb73319032562fd950b1876,47,1,0,1,0,0,0,0,"56, 262, 509, 771, 882, 942, 1140, 1354, 1824, 1880, 2451, 2619, 2703, 2912, 3368, 3620, 3788, 4057, 4555, 5521, 5533, 5604, 6017, 6115, 6362, 6507, 6590, 6676, 7792, 8641, 8941, 9014, 10365, 10393, 11949, 12148, 12488, 12586, 13226, 13736, 13755, 13788, 13985, 14174, 14710, 15582, 15941"
0x57b82d93a7e7f4c57b046794aa43faaf828d49cc,45,2,0,0,0,0,0,0,"172, 312, 366, 687, 2061, 2291, 2624, 3126, 3160, 3550, 4479, 4669, 5124, 5135, 5296, 5652, 5721, 5834, 6197, 6359, 6715, 7608, 7776, 7927, 7995, 8391, 9163, 9495, 10298, 10844, 11781, 11818, 12249, 12257, 12357, 13552, 13583, 13676, 13821, 14393, 14491, 15606, 15661, 15693, 15802"
0xf99f1bea3d3dae6a2ec3f2733ea8ad8025fd239b,45,24,5,3,1,1,0,0,"1013, 2161, 2241, 2283, 2319, 2372, 3172, 3507, 4154, 4243, 4307, 4524, 4864, 5082, 5158, 5185, 5570, 5588, 5675, 5746, 5990, 6503, 6527, 6602, 6682, 6787, 6880, 7114, 7830, 7986, 8067, 8693, 9224, 9263, 9641, 9649, 9896, 9972, 10991, 11768, 11929, 12679, 13154, 13227, 14185"
0x89120be7ab012b6a67c1d8f3bc418ca30a99f939,45,0,0,0,0,0,0,0,"229, 1544, 2028, 2179, 2800, 3179, 3442, 4030, 4102, 4281, 4370, 4457, 4484, 4602, 4705, 4974, 5193, 5365, 5485, 5506, 5607, 6168, 6244, 6279, 7586, 8164, 8440, 9063, 9370, 9457, 9462, 9831, 10983, 11082, 14012, 14163, 14255, 14379, 14529, 14682, 14975, 15425, 15470, 15816, 15879"
0xde5469f19ba75b0778aee9aa65775c807e25d80a,45,19,0,0,0,0,0,0,"667, 762, 904, 910, 1139, 1648, 1711, 1855, 2712, 2714, 3009, 3077, 3276, 3645, 3897, 3989, 4240, 4253, 4310, 5476, 5630, 5761, 5767, 7198, 7430, 7565, 8306, 8636, 8798, 9352, 9879, 11752, 12074, 12183, 12532, 13241, 13495, 13710, 13890, 14213, 14592, 14818, 14875, 14987, 15887"
0xec6ad9133a19f39f53d365b242e695f45579d71c,44,1,1,0,0,0,0,0,"1729, 1933, 1942, 2084, 2462, 2682, 3995, 4022, 4133, 4167, 4277, 4280, 4759, 4951, 5429, 5935, 6273, 6645, 7064, 8113, 8431, 8695, 9532, 9858, 10163, 10472, 11354, 11380, 11548, 11595, 11826, 12079, 12613, 13006, 13305, 13456, 13517, 13670, 14570, 14687, 14845, 15198, 15552, 15895"
0xe9f2ce96b50b70c7e71bc6a543f2fd86197e1c43,43,1,0,0,0,0,0,0,"5519, 5562, 5700, 5729, 5821, 6181, 6310, 6569, 6579, 7028, 7188, 7217, 7340, 8285, 8368, 8445, 8473, 8586, 8654, 8743, 8879, 8897, 8928, 9426, 9597, 9768, 9976, 9987, 10121, 10345, 10380, 10408, 10443, 10830, 10949, 11054, 14307, 14366, 14368, 14407, 14651, 15495, 15868"
0x7de3e2831d8cb3a9c35d8bdeabed65f377625d27,42,0,0,0,0,0,0,0,"1095, 1345, 2112, 2449, 3661, 3817, 6287, 7250, 7270, 7334, 7351, 8111, 8341, 8643, 9310, 9586, 10003, 10608, 10753, 10810, 10838, 11088, 11102, 11834, 12259, 12558, 12695, 13461, 13543, 13600, 13729, 14350, 14376, 14399, 14530, 14575, 14581, 15043, 15418, 15577, 15638, 15814"
0x3546bd99767246c358ff1497f1580c8365b25ac8,41,35,0,1,0,0,0,0,"1090, 1830, 2306, 2467, 3327, 3698, 3985, 4048, 4805, 4863, 5142, 5691, 5995, 6201, 6563, 6830, 7151, 7153, 8049, 8545, 10076, 10093, 10206, 10242, 10273, 10366, 10440, 10852, 11134, 11476, 11514, 11692, 11748, 12471, 12821, 13010, 14543, 14798, 14924, 15186, 15705"
0x80e8330f5654f483c3fe3e9aff70f2ff6415878b,40,2,0,0,0,0,0,0,"1315, 3512, 3830, 4401, 4902, 6643, 7047, 8201, 8286, 9168, 9285, 9481, 9717, 9857, 9928, 9931, 11384, 11677, 12408, 12432, 12543, 12718, 12987, 13050, 13194, 13347, 13420, 13594, 13645, 13688, 13770, 14064, 14133, 14632, 14796, 14822, 14876, 15153, 15281, 15396"
0xeec2c5a427d38cec72fe2f1cf64b42dd7de60961,40,0,0,0,0,0,0,0,"1256, 1652, 1884, 2118, 2275, 2322, 2360, 2401, 2501, 2551, 2990, 4599, 5015, 5645, 5705, 5765, 5803, 6109, 6166, 6233, 6408, 7395, 7419, 7864, 8047, 8957, 9432, 9794, 9979, 10950, 12396, 13221, 13617, 14416, 14730, 14776, 15311, 15463, 15695, 15856"
0x7531086cc3fe5d0a3d0d7d4d0c52913b0f852bb7,39,0,0,0,0,0,0,0,"1239, 1240, 1243, 1244, 1245, 2392, 2627, 2927, 2975, 3570, 6445, 6595, 6598, 6816, 7080, 7082, 7084, 7393, 7756, 7757, 7997, 8325, 8837, 8901, 8951, 8958, 10284, 10546, 11939, 11997, 12584, 13401, 13491, 13926, 14147, 14542, 15262, 15473, 15822"
0x1383d932c9cf71f60ddc68d17a6587ac248e0b27,39,3,0,0,0,0,0,0,"126, 199, 356, 506, 539, 883, 1476, 3319, 3468, 3469, 3939, 4034, 4804, 5114, 5161, 5373, 5857, 5985, 7158, 7984, 8321, 9193, 9212, 9272, 9326, 9412, 10790, 11114, 11317, 11583, 11854, 12191, 15310, 15355, 15442, 15445, 15521, 15559, 15745"
0xa0930593665dd4ac1c6e044e0113c9d1ceb2f1a3,37,0,0,0,0,0,0,0,"1192, 2343, 2671, 3062, 3147, 3158, 3174, 3316, 3852, 3869, 5047, 6176, 8015, 9575, 9645, 10364, 10531, 11277, 12091, 12824, 12920, 12921, 13084, 13104, 13214, 13245, 13423, 13449, 13475, 13512, 13607, 13759, 14311, 14335, 14658, 15611, 15899"
0x4ee12c95dea425d7c1d8e3f0239416a128a68a68,37,0,0,0,0,0,0,0,"457, 1786, 1879, 2644, 4574, 4710, 5125, 5396, 7392, 7406, 7671, 8311, 8334, 8466, 10217, 10223, 10379, 10611, 10797, 11493, 12178, 12489, 12935, 13407, 13550, 13675, 13898, 14073, 14219, 14816, 14827, 15214, 15350, 15747, 15808, 15857, 15905"
0x2d2f63570384c10acff9e2bf8ee251383595c2e8,37,0,0,0,0,0,0,0,"250, 880, 1188, 1204, 1272, 1432, 1766, 1937, 1939, 1994, 2029, 2172, 2328, 2636, 2655, 3202, 3369, 3737, 3799, 4008, 4147, 4161, 4209, 4278, 4297, 4929, 5001, 5111, 5589, 7662, 7768, 9054, 12988, 13184, 15003, 15400, 15460"
0xe8e09423d945bb67fbd61c15beaf978f07b9f303,36,0,0,0,0,0,0,0,"2, 21, 22, 39, 41, 43, 47, 48, 49, 76, 78, 109, 112, 115, 117, 119, 127, 128, 130, 180, 206, 207, 209, 212, 236, 251, 285, 304, 394, 841, 981, 1058, 1096, 1141, 1142, 13669"
0xef15bd3f923245b24d64d6fbf57f036fe650c23a,36,0,0,0,0,0,0,0,"1299, 1439, 1614, 1959, 2180, 2245, 2307, 3329, 3487, 3560, 3801, 4002, 4182, 4313, 4813, 4829, 4899, 4920, 5146, 5409, 5591, 5726, 5992, 6011, 6455, 6614, 7733, 8296, 8463, 8501, 8707, 8708, 8711, 8939, 9468, 9624"
0x83b823425d088d7005e9866e90ec77cfd3e2ba94,35,0,0,0,0,0,0,0,"872, 874, 878, 890, 894, 1102, 1109, 1226, 1227, 1422, 6198, 6767, 7072, 7285, 7373, 7484, 7736, 7786, 7798, 7991, 7998, 8036, 8430, 8436, 8628, 8804, 8853, 9058, 9323, 9421, 9529, 9877, 9890, 11131, 13199"
0xab557245f9de18a7a2b59e8bc4f361dd83d16807,35,0,0,0,0,0,0,0,"1769, 2163, 2249, 2888, 3213, 3457, 3877, 4592, 6139, 6266, 6719, 6976, 7083, 7122, 8644, 8861, 8866, 8921, 9007, 9411, 9739, 10425, 11001, 11844, 12028, 12521, 13308, 13602, 14196, 14510, 14540, 14848, 15078, 15468, 15530"
0x46a7c8dcfe451bb8d504f6120cc1c5f93d7b9f9e,33,0,0,0,0,0,0,0,"232, 246, 280, 298, 339, 346, 387, 389, 467, 778, 783, 867, 892, 937, 950, 3000, 3030, 5000, 7888, 8883, 8886, 8887, 11000, 11112, 12321, 13232, 13371, 13372, 13377, 14000, 14888, 15000, 15777"
0xef1de2fa338fb55e834bd6cb8bad382d410cb882,32,0,0,0,0,0,0,0,"1426, 1838, 1877, 2972, 3461, 3626, 3952, 3983, 4420, 4459, 5277, 7252, 7778, 7892, 9075, 9442, 10721, 11352, 11574, 11806, 11931, 12019, 12140, 12595, 13313, 13537, 13945, 14346, 14839, 15238, 15550, 15586"
0x9a70d89db9a7ae5c04d2bea3049d136098e32e22,32,9,0,0,0,0,0,0,"1038, 1164, 1562, 1828, 1929, 2017, 2592, 3528, 4586, 4674, 5178, 6164, 6165, 7468, 7562, 8155, 8685, 10465, 10550, 10944, 11141, 11882, 11927, 12231, 12254, 12261, 12349, 14657, 14723, 14752, 15450, 15667"
0xe26027e219998c0acfbd00b74795dc850aee244a,30,0,0,0,0,0,0,0,"376, 644, 739, 740, 820, 944, 2425, 5076, 5302, 5623, 7494, 7763, 9092, 9154, 9567, 9741, 11240, 11287, 12589, 12626, 12771, 12806, 14394, 14466, 14579, 14745, 14840, 14936, 15036, 15885"
0xac850154630243e2dda28f08e1dafaca8accf843,30,0,0,0,0,0,0,0,"1355, 1417, 2461, 2580, 3672, 3712, 4257, 6232, 7855, 8304, 8985, 9148, 9311, 9355, 9464, 9572, 9585, 9657, 9813, 9927, 9945, 9983, 9984, 11601, 11784, 12031, 12040, 12387, 12400, 14107"
0xa0c6e86e59e3f2b2e58b4893cc371a2d71188d76,30,0,0,0,0,0,0,0,"1274, 1814, 2217, 2880, 2994, 3055, 3074, 4118, 5062, 5628, 5810, 5941, 5978, 6464, 7132, 7661, 7722, 7788, 7869, 8134, 9749, 9797, 9930, 13018, 13034, 13209, 14323, 14476, 15653, 15694"
0x607882487f60fc4ac037954d71bb708a7396c702,30,1,0,0,0,0,0,0,"2318, 3435, 6424, 7726, 8817, 9318, 9848, 10517, 10806, 11286, 11626, 11641, 11646, 12860, 12867, 13099, 13143, 13315, 13701, 13888, 13938, 14810, 15178, 15201, 15227, 15282, 15432, 15511, 15732, 15790"
0x96d127d707e4f927bcc5eabb3e07768a89ed085c,30,0,0,0,0,0,0,0,"2721, 3914, 4087, 4287, 4317, 4379, 5759, 6025, 6180, 6467, 6483, 7149, 7175, 8898, 9142, 9731, 11395, 11587, 11631, 12035, 12176, 12883, 13002, 13249, 13497, 14755, 14917, 15636, 15699, 15780"
0x6e050a84d017a5c7ce82c75b0e78029fa05282e7,29,0,0,0,0,0,0,0,"2060, 2504, 2599, 3297, 4634, 4963, 5722, 6174, 7230, 8182, 8386, 8773, 9251, 9289, 9505, 9733, 10277, 10367, 10573, 11346, 11394, 12490, 12503, 13441, 13585, 13910, 15518, 15873, 15963"
0x5efdb6d8c798c2c2bea5b1961982a5944f92a5c1,29,168,6,2,3,6,2,1,"955, 1401, 1771, 1882, 2696, 3758, 5244, 5346, 5390, 5391, 6562, 6684, 6945, 7529, 7824, 8089, 8117, 8585, 11387, 11436, 11816, 11914, 12027, 12039, 13436, 14221, 14431, 14498, 15990"
0xac40dc7db5bdef17cf93101ba653af15106ba52d,29,0,0,0,0,0,0,0,"1495, 1697, 2178, 4748, 5083, 5104, 5367, 6780, 7345, 9430, 9850, 10342, 10656, 10706, 11047, 11455, 11925, 12382, 12755, 13056, 13067, 13534, 13620, 14117, 14631, 14874, 15329, 15561, 15854"
0xe95e35d6e05c1ef8d442ddfe83faa0d9c5c4b143,29,0,0,0,0,0,0,0,"1197, 1956, 2406, 2842, 3198, 3466, 3564, 3618, 3784, 4056, 4116, 4188, 4238, 4713, 4844, 5049, 5055, 5459, 5563, 5833, 5898, 6443, 6444, 6914, 7210, 7268, 7456, 7825, 9777"
0xeaa7e8c4645620f7b49e577c11431b0c21ac67ec,29,6,0,0,0,0,0,0,"294, 391, 1682, 1916, 2536, 2684, 2898, 3008, 3042, 3280, 3533, 3624, 3629, 3717, 4016, 4043, 4111, 4117, 4212, 4402, 4417, 4454, 4627, 5177, 5195, 5237, 5255, 5351, 5468"
0x67c8a76d32f8ba63f35c7d74da268229c461d78f,28,4,1,1,0,0,0,0,"19, 805, 1754, 1990, 2339, 2955, 3310, 3524, 3916, 4878, 6300, 6458, 6821, 7591, 10229, 10591, 11657, 11830, 12097, 12367, 12540, 13089, 13830, 13932, 14604, 14621, 15352, 15489"
0x1c8077047950a5a99c746bdeeb2516ffe6c16ac1,28,0,0,0,0,0,0,0,"1910, 2379, 2844, 2846, 3692, 3715, 3718, 4217, 4560, 4637, 4854, 4897, 5028, 5957, 6396, 7278, 7670, 8471, 10237, 12870, 13061, 13737, 13950, 14086, 14739, 15387, 15480, 15581"
0x63d2def6685fb78594a1e2dd277c51be76de79c1,28,0,0,0,0,0,0,0,"359, 803, 870, 951, 1344, 1823, 2556, 2620, 2741, 3207, 3460, 4952, 6980, 7536, 7603, 9496, 9892, 10143, 10248, 10761, 11345, 11633, 11684, 12329, 12442, 12450, 13494, 14635"
0x29273917eb777b8d227e64ea423d07e6246088fd,27,0,0,0,0,0,0,0,"1222, 1300, 1833, 1859, 2317, 2347, 2750, 3115, 3220, 3818, 4473, 4935, 5267, 5435, 5586, 5702, 6534, 8023, 9278, 10525, 10836, 10867, 13986, 14306, 15149, 15260, 15403"
0xa4f23088569f087f8ea5e907a9409a43ea243516,27,0,0,0,0,0,0,0,"851, 2937, 3191, 3436, 3975, 4550, 4652, 5987, 7890, 8183, 9089, 9301, 9357, 9388, 9522, 9661, 9912, 10812, 10871, 10979, 11739, 11787, 12475, 13197, 13288, 13318, 13501"
0x71b7209f994f8a69aaa8f036445109b18962b9e3,27,6,0,1,6,0,0,0,"600, 700, 828, 876, 925, 979, 1661, 1894, 1986, 2000, 2001, 2009, 2013, 2019, 2022, 2026, 4321, 5115, 6886, 7557, 7887, 7999, 8338, 9339, 9555, 9990, 15251"
0x40a193b9e3d9aec65bfcc78ced05d7d30d93bc13,27,1,0,0,0,0,0,0,"3542, 3982, 4796, 4823, 4924, 4938, 4967, 5078, 5305, 5398, 5800, 5904, 5965, 6081, 6147, 6320, 6802, 6929, 7017, 7023, 7490, 7697, 8453, 8462, 8534, 8712, 9695"
0x8fac67df2d34b7ba75124fd42e2906088af789dc,27,0,0,0,0,0,0,0,"592, 1063, 1066, 2484, 2689, 4816, 5088, 5162, 5222, 5758, 6149, 6576, 7196, 7384, 7817, 8730, 8907, 8976, 9592, 10346, 11613, 13164, 13582, 13857, 14412, 14983, 15386"
0xb69cd25391df0b18e6cafe9dd61b966388d6beec,26,23,1,0,0,0,0,0,"1085, 1636, 2499, 3811, 4384, 4874, 5590, 5971, 6021, 6023, 6258, 7530, 8486, 9469, 9563, 10028, 10097, 10413, 10635, 13546, 13804, 14102, 14337, 14352, 14685, 15870"
0xb11f0625dcfb71d8095f019aecf1815ca5746776,26,0,0,0,0,0,0,0,"1594, 2743, 3153, 4523, 4969, 5086, 6028, 8565, 8625, 8740, 8960, 9174, 9376, 9446, 9542, 12013, 12037, 12049, 12083, 13493, 14076, 14410, 14842, 15067, 15548, 15563"
0x1c24d52a9ba9fd36e70c7e3f9fae9e40cfe25d3b,25,10,0,0,0,0,0,0,"1520, 1586, 2886, 4464, 4739, 5152, 5869, 5940, 6376, 7694, 8174, 8513, 11303, 11397, 11480, 11589, 11655, 11955, 12413, 12953, 13266, 13473, 13842, 14074, 14089"
0xc8d8bbd63fd6ad5bec1b48ac08b6373caa8eb307,25,0,0,0,0,0,0,0,"767, 2468, 3688, 4047, 5326, 5463, 6383, 7518, 8346, 8366, 8686, 9222, 9868, 10326, 12526, 12591, 12946, 13012, 13452, 13598, 13709, 13753, 14049, 14248, 15030"
0x1aae1bc09e1785c8cb00650db0c6015bd73b0c7e,25,0,0,0,1,0,0,0,"1113, 1219, 1774, 1968, 3540, 3988, 4039, 4264, 4471, 6122, 6155, 6436, 9044, 9548, 9715, 10058, 11724, 11769, 11852, 11961, 13373, 14260, 14357, 15325, 15823"
0x1a37de324fcfabfab490146fb6cf140685f9845b,24,0,0,0,0,0,0,0,"3, 5, 6, 7, 32, 40, 46, 60, 64, 69, 80, 101, 184, 185, 187, 189, 300, 399, 666, 826, 943, 1234, 1993, 1999"
0x3f56121e9d140305adb81ecab3c82550e237e8f2,24,0,0,0,0,0,0,0,"520, 921, 1265, 1872, 4170, 6018, 7556, 8148, 8441, 9124, 10048, 10509, 10760, 10923, 12468, 12672, 13079, 13117, 13159, 14062, 14272, 15766, 15789, 15860"
0xe0fbbd2e652f7bef2a1372a62e83078358b1fbe6,24,0,0,0,0,0,0,0,"1525, 2016, 2857, 4439, 5080, 6114, 6194, 6839, 6952, 8775, 8938, 9138, 10015, 10261, 10387, 10424, 10523, 10989, 11747, 12690, 12823, 13965, 14065, 15245"
0xa4925774f100e8a8d4496a86a039b36f0ee7ba46,24,0,0,0,0,0,0,0,"1114, 3753, 3840, 4731, 4895, 4962, 6565, 7014, 9279, 10385, 11282, 12036, 12198, 12462, 12541, 13134, 13311, 13344, 13832, 14202, 14814, 15107, 15213, 15607"
0xdaf82a32271144a028089e84373fbec112a37fa1,24,0,0,0,0,0,0,0,"170, 202, 267, 307, 421, 442, 519, 575, 590, 614, 642, 662, 703, 749, 755, 875, 884, 947, 1706, 2590, 4444, 5848, 6447, 9920"
0x344747a39f74ce332289e30cd7a1174840c69084,23,0,0,0,0,0,0,0,"95, 453, 796, 991, 1112, 1675, 3409, 3679, 4445, 4979, 5798, 6384, 7129, 7280, 7560, 8019, 8185, 9689, 9795, 10128, 13708, 15129, 15486"
0x439e4e4624a6ce7be5cd0ae90709c43ea0ef082c,23,2,0,0,0,0,0,0,"1271, 2731, 3266, 3365, 4160, 4438, 4533, 5315, 5609, 8409, 8541, 9028, 9242, 9807, 10421, 10833, 11413, 12085, 12458, 12833, 13038, 13606, 15072"
0x9c08d8590458fe6a8e41d129639a3ab5e9600433,23,0,0,0,0,0,0,0,"2254, 2603, 3709, 4372, 4857, 4861, 6286, 7255, 7375, 7895, 8207, 9347, 9424, 9579, 10466, 11110, 11722, 12289, 12934, 13024, 13623, 14285, 15204"
0x1e69d34f421d75579aaa9a994f33748f31d64d84,22,0,0,0,0,0,0,0,"439, 604, 764, 1421, 2511, 3592, 5399, 5436, 5882, 8646, 9070, 9160, 9401, 9743, 9943, 10308, 10309, 10505, 11837, 14289, 15696, 15938"
0x9a37ed4c098e71ff9c335c173b524bcba036d037,22,0,0,0,0,0,0,0,"2486, 3888, 4792, 5275, 5728, 5862, 6490, 7321, 7654, 8177, 8935, 10352, 10748, 12075, 12388, 12818, 13088, 14085, 14528, 15431, 15523, 15972"
0xef64c911fe7d6a7d94d475e55bfb27484ee786d9,21,0,0,0,0,0,0,0,"1005, 3384, 3485, 3682, 5464, 8997, 9179, 9187, 9828, 11239, 11766, 11800, 11923, 12228, 12638, 13699, 14004, 14707, 14988, 15200, 15954"
0x90288121aeb294ed88bd709bf6de58a476ad7808,21,1,1,1,0,0,0,0,"403, 1069, 1071, 1072, 1073, 1154, 2992, 2993, 3352, 4451, 6528, 6692, 6693, 6694, 7380, 8076, 11314, 11716, 11717, 11783, 12631"
0x99b8226ec774c957ffe2747fdfbae8f22741e899,21,1,0,0,0,0,0,0,"1057, 2051, 2965, 3367, 3467, 3500, 3968, 5352, 5889, 6089, 9183, 9319, 10659, 11297, 11302, 13059, 13899, 14069, 14199, 14274, 14907"
0xe417a1a9c3ced73347ac34f1a6a5ac0019a22661,21,5,0,0,0,0,0,0,"1446, 1668, 1811, 1856, 1897, 1979, 5366, 7818, 8271, 8282, 8829, 9186, 9620, 10152, 10947, 11483, 11636, 13256, 14087, 14677, 15398"
0xc4c4b1b72a2a0126c61d6f713106ab47ddb242c5,21,13,0,0,0,0,0,0,"296, 310, 481, 493, 507, 1409, 2376, 4824, 5106, 5624, 7534, 8916, 10474, 11736, 11755, 11903, 13381, 13851, 13976, 15362, 15742"
0xcf07d38eab606d1e36ab7439747d497c30bc9b2f,21,0,0,0,0,0,0,0,"572, 1089, 3696, 4488, 4610, 4970, 7540, 9052, 9305, 9580, 9660, 10369, 11259, 13210, 14052, 14071, 14250, 14382, 14629, 15173, 15558"
0xd57c1a5812f1d2d7ff491c362566115f4a54643a,20,5,1,2,1,1,0,0,"3978, 4973, 7039, 7816, 8195, 9415, 10938, 11138, 11457, 12050, 12662, 12670, 12701, 13123, 13312, 13474, 13896, 14791, 15710, 15711"
0xfe202706e36f31afbaf4b4543c2a8bba4ddb2dee,20,20,0,0,0,0,0,0,"2256, 2492, 3058, 3515, 3816, 6380, 7029, 7130, 7477, 9833, 9884, 12807, 13029, 13137, 13818, 14934, 15357, 15626, 15817, 15883"
0x2f376642a32ec899755cd2e5400b1e7e244eefcf,20,0,0,0,0,0,0,0,"2412, 2690, 3124, 4989, 5679, 6042, 7027, 7447, 9887, 10153, 10943, 11041, 11206, 12017, 12161, 12621, 12970, 13944, 14734, 15535"
0x533fa4a37aaffdb02456d374237091520790383e,20,0,0,0,0,0,0,0,"2186, 3238, 3757, 4921, 6185, 7782, 8477, 8965, 9258, 9520, 9667, 10260, 10909, 11445, 13650, 13754, 13834, 14108, 15085, 15589"
0x4bdb2280eae404780dfec4b163161e30820f126d,19,1,0,0,0,0,0,0,"2352, 3089, 3095, 4131, 5287, 5573, 7621, 7751, 8943, 9223, 9331, 10341, 11881, 12551, 13057, 13292, 13895, 14443, 14654"
0xa3e863c4015eeccaee89c0143f356233a24c68c1,19,0,0,0,0,0,0,0,"1793, 2623, 2724, 3689, 3739, 3744, 4292, 4490, 4926, 5233, 5505, 5719, 6024, 6302, 10986, 12507, 14095, 14442, 15134"
0x737d41f7a4467d250c5ac3b6be71162aece768bd,19,7,0,0,0,0,0,0,"2190, 4356, 5509, 5674, 6030, 6827, 8064, 8260, 8568, 8826, 9875, 12098, 12752, 12917, 13533, 14636, 15364, 15727, 15788"
0xc4b1d8454691ae2a2e74a2e17667048837f7ca44,18,0,0,0,0,0,0,0,"906, 2063, 2535, 4430, 5301, 6685, 7342, 8885, 9552, 10335, 10383, 10639, 12365, 13040, 13160, 13744, 14063, 14825"
